Symbol,Daily Volatility,Exchange
FTOCW,9.135562358452727,NASDAQ
IPO.D,3.3261308870054003,NYSE
IPO.E,2.93378336465203,NYSE
IPO.F,2.840007682499789,NYSE
KRBP,6.0982440290397415,NASDAQ
OPT,4.294603901752907,NASDAQ
PRAX,5.953192526304576,NASDAQ
TARS,6.084452929302987,NASDAQ
TIMB,2.073052129055782,NYSE
TTCF,4.232833248268479,NASDAQ
TTCFW,11.895690270457354,NASDAQ
BUR,2.760543578480726,NYSE
CFII,2.4596389696577514,NASDAQ
PAYA,2.6758312032214855,NASDAQ
PAYAW,5.973246816253009,NASDAQ
HZO.U,2.486354722034633,NYSE
BOWX,2.455523244238156,NASDAQ
BOWXW,9.76311350554512,NASDAQ
CFIIW,12.01266158788974,NASDAQ
LCAPW,10.804942633577653,NASDAQ
SRSAU,2.812616788984554,NASDAQ
YGMZ,21.859337097384696,NASDAQ
BLSA,2.143546894368186,NASDAQ
GHLD,2.6431228472330073,NYSE
MCFE,3.5954326281630724,NASDAQ
RIC.U,5.178617637458243,NYSE
FHTX,5.278648450148661,NASDAQ
TWN.W,8.392100950672354,NYSE
AAIC,2.409542150291437,NYSE
KDMN,3.9530803475069636,NASDAQ
RIDE,7.77924365801127,NASDAQ
RIDEW,14.734205261574733,NASDAQ
IACA,3.831863141988493,NYSE
ABST,4.197555668998544,NASDAQ
ACI.U,7.798741365097099,NYSE
AJA.U,2.1925132222884307,NYSE
BDSX,6.215512976632842,NASDAQ
BOA.U,2.3377272073881628,NYSE
CEREW,15.719240871176021,NASDAQ
GATO,6.155617654438663,NYSE
MAX,5.507999661074587,NYSE
ROOT,6.401459418614977,NASDAQ
ADV,3.3657256468735297,NASDAQ
ADVWW,8.476500750885773,NASDAQ
ALGM,3.788712984968399,NASDAQ
CMLFW,41.28310865338666,NASDAQ
GLTO,4.67690465002983,NASDAQ
IAC.W,11.410969127187862,NYSE
LESL,3.34535804532382,NASDAQ
BHSEU,2.3437660207201603,NASDAQ
CRH.W,6.70867252062129,NYSE
FSR.W,10.411263003709198,NYSE
ITACW,19.214592679704655,NASDAQ
JUPW,7.0313827174095715,NASDAQ
JUPWW,14.828457978554749,NASDAQ
SQZ,5.42567276455139,NYSE
BSN.W,8.648206932883134,NYSE
HST,2.832105632825423,NASDAQ
LEA.W,13.91834115643863,NYSE
LEAP,3.135023367668423,NYSE
PIA.W,6.819771471730256,NYSE
SNP.W,9.166501332504204,NYSE
SNPR,3.6716022054744832,NYSE
SVAC,2.431637267800202,NASDAQ
TLMD,4.797534283692794,NASDAQ
TLMDW,8.788630199239138,NASDAQ
DEMZ,2.159340101029141,NASDAQ
NSH.W,9.2699991860913,NYSE
TWCTW,10.770806882059253,NASDAQ
CAPAW,21.75380912034378,NASDAQ
CMLF,3.5455049057828156,NASDAQ
TMTSW,10.41210170641012,NASDAQ
SBG.W,13.005686361161843,NYSE
SVACW,10.498707710990377,NASDAQ
DBDRU,2.0707366086993737,NASDAQ
ENP.W,12.267793764269706,NYSE
ENPC,4.175648379743585,NYSE
EQD.W,6.780867811679998,NYSE
OCUP,9.253997777878554,NASDAQ
ATNF,13.891816540537851,NASDAQ
ATNFW,17.625890436670154,NASDAQ
BALY,4.363790229652609,NYSE
INAQ,5.200714244367375,NASDAQ
RTP.W,6.989618908187842,NYSE
RZLT,6.328566450781041,NASDAQ
ELYS,8.941352017776833,NASDAQ
TSIAU,2.788723994715176,NASDAQ
NOACU,2.457447684564938,NASDAQ
STI.U,6.657770983349882,NYSE
TRIT,6.120214097363778,NASDAQ
TRITW,8.365818597329861,NASDAQ
AENZ,4.7426418177345475,NYSE
BBIG,18.269857983601714,NASDAQ
INM,7.1651162653018785,NASDAQ
MOON,3.2707766919302563,AMEX
OAC.Z,6.781444772828863,NYSE
PMV.W,7.543230391642678,NYSE
ASP.W,7.482343043378824,NYSE
BWACU,2.2437191591776022,NASDAQ
CFACU,3.628057866583612,NASDAQ
HAACU,2.9487428335754995,NASDAQ
INVO,7.620827815695788,NASDAQ
NMMCW,11.910863627354173,NASDAQ
SIOX,5.042801293035138,NASDAQ
STWOW,8.742224650245628,NASDAQ
CGC,5.617262434819123,NASDAQ
NISN,4.347994670194795,NASDAQ
PAICW,11.904567464716019,NASDAQ
PDA.W,8.601022962808312,NYSE
PDAC,2.9070195825506095,NYSE
PRTC,4.509376628087437,NASDAQ
CIXX,2.005858865696697,NYSE
EOSE,6.170878499407702,NASDAQ
EOSEW,12.189109399413127,NASDAQ
LGL.W,9.32894337849602,AMEX
PIP.U,2.5461382724207957,NYSE
SMID,4.321326216390648,NASDAQ
VTRS,2.287290002030513,NASDAQ
ZNTEU,4.291409017837128,NASDAQ
GCMG,3.0565091095876284,NASDAQ
GCMGW,8.754673952563284,NASDAQ
MDVL,7.009283713803489,NASDAQ
MP,6.3711967913245395,NYSE
MP.W,14.081958538655414,NYSE
NMMC,3.496014964614023,NASDAQ
UK,5.967628069404293,NASDAQ
UKOMW,10.989521404497877,NASDAQ
DBDRW,9.403198507617349,NASDAQ
LIXT,24.718966506445803,NASDAQ
NBA.W,9.188417195416566,AMEX
NGMS,4.700652896396969,NASDAQ
OLMA,5.539587262202069,NASDAQ
TLS,3.897975872929048,NASDAQ
TVTX,4.529524081232769,NASDAQ
USAT,3.87753369192142,NASDAQ
VIH,7.638020771927238,NASDAQ
YSG,5.533642853011893,NYSE
CLI.W,13.340102605617558,NYSE
CLII,2.7974714549693527,NYSE
FGN.W,27.650882967410393,NYSE
FTIV,23.982300106322022,NASDAQ
FTIVW,18.79217885147435,NASDAQ
INAQW,19.155548912098553,NASDAQ
MRVI,4.027274731089222,NASDAQ
SHC,2.6705960526796635,NASDAQ
VIHAW,23.110838329490395,NASDAQ
VYG.W,9.100084689830558,NYSE
APS.W,7.323655650032069,NYSE
AVA.W,7.224990335482647,NYSE
FCAC,3.547460964012181,NASDAQ
FSTX,6.58065734185919,NASDAQ
ID,6.21147191100551,AMEX
IGACW,9.088513528127633,NASDAQ
IMP.W,7.437524396508272,NYSE
QELL,2.3670914359272883,NASDAQ
QELLW,7.598529648750203,NASDAQ
RCHGW,8.668463640094146,NASDAQ
SEA.W,6.865497342408705,NYSE
VGA.W,15.326707368085692,NYSE
VGAC,2.862100872504863,NYSE
ACTCW,10.179916801186831,NASDAQ
AHACW,11.537993282899716,NASDAQ
GNP.U,2.7035876246706905,NYSE
HFEN,7.946181120036924,NASDAQ
OZON,4.612369834793264,NASDAQ
SVSVU,2.706075255818144,NASDAQ
VACQ,3.532943902398946,NASDAQ
VMAR,6.160783885126623,NASDAQ
VSPR,3.0018341931745627,NASDAQ
ACTC,2.3817966833304705,NASDAQ
FCACW,9.823968606405353,NASDAQ
LIXTW,22.837419022724827,NASDAQ
EMP.W,8.736501963038577,NYSE
FMA.W,9.093448521810707,NYSE
LCYAW,12.85158272267657,NASDAQ
QS,10.867587553173461,NYSE
QS.W,14.09903871650834,NYSE
TPGY,12.015204035315717,NYSE
IPOD,2.887154779493184,NYSE
IPOE,2.390492354785505,NYSE
IPOF,2.488991630450097,NYSE
MACUW,10.389593756982325,NASDAQ
VSPRW,13.766111979625716,NASDAQ
AGC,3.5937935243371726,NASDAQ
AHAC,2.921356473768954,NASDAQ
CNXC,3.0863484301984845,NASDAQ
POWW,13.58029083077002,NASDAQ
PRG,2.6389255914581344,NYSE
WRAP,5.277648987524672,NASDAQ
PBLA,9.079926253628804,NASDAQ
PTPI,9.194569065552212,NASDAQ
RSVAU,4.466657123472789,NASDAQ
DCBO,3.3326544653170336,NASDAQ
GDXD,5.662637537270638,AMEX
GDXU,5.74476794085796,AMEX
IPO.V,7.760696448591335,NYSE
IPO.Y,12.051496840903718,NYSE
IPO.Z,7.656494835480607,NYSE
KNTE,4.513299047414664,NASDAQ
LAZR,7.498656836215618,NASDAQ
LAZRW,23.790758821445,NASDAQ
FTCVU,4.025119998130035,NASDAQ
ONDS,6.7339950478421216,NASDAQ
SBTX,5.319070724179374,NASDAQ
SEER,6.201820900412636,NASDAQ
SGTX,7.331407278748952,NASDAQ
VACQW,12.052880780363033,NASDAQ
YQ,8.046276509628356,NASDAQ
AGCWW,13.82222727451744,NASDAQ
BTWN,5.3831841581404705,NASDAQ
BTWNW,7.651807165356661,NASDAQ
DSACW,8.987542396314417,NASDAQ
GWACW,11.066008535257309,NASDAQ
NGACW,16.606435894816542,NASDAQ
RTP.S,2.052467096852953,NYSE
NGAC,3.8646141680993122,NASDAQ
YSACW,10.458494802601148,NASDAQ
ALTUU,3.2137798481625284,NASDAQ
CYTH,14.742831629016031,NASDAQ
CYTHW,40.51132706895317,NASDAQ
DASH,4.18165534765245,NYSE
MAACW,9.537420438241465,NASDAQ
NEBCU,3.529092334321922,NASDAQ
PUBM,8.38292365102402,NASDAQ
SGAMW,7.278579700347619,NASDAQ
SVSVW,9.705301726713758,NASDAQ
ABNB,4.863416861302582,NASDAQ
ADOCR,15.184531713014009,NASDAQ
ADOCW,8.231087611428483,NASDAQ
CVLB,6.58948909849481,NASDAQ
DM.W,14.011474360645751,NYSE
HTOO,7.349355581709353,NASDAQ
HTOOW,10.106073090320411,NASDAQ
HYFM,6.771832850462391,NASDAQ
HZO.W,9.19586815658208,NYSE
RMGBU,2.152675370662134,NASDAQ
ABCL,5.8090758279140555,NASDAQ
CERT,3.8959078571968777,NASDAQ
CTA.W,10.996562709874661,NYSE
FDMT,5.235569050701482,NASDAQ
NBTX,3.0190088280867946,NASDAQ
SPN.W,7.786022693135619,NYSE
VVOS,9.416741679505746,NASDAQ
XPO.W,7.438475083722068,NYSE
ATA.W,11.309608095530347,NYSE
ATAC,3.4355840703997376,NYSE
DCRBW,8.496088184103321,NASDAQ
PAA,2.4790250500922664,NASDAQ
PAGP,2.4464178010165014,NASDAQ
RIC.W,13.519918184249928,NYSE
ACACW,34.30082197933283,NASDAQ
BLUWU,15.931054462697267,NASDAQ
OCG,20.309928469225703,NASDAQ
RVPH,6.242318088266274,NASDAQ
RVPHW,9.986898880633888,NASDAQ
WNW,28.14882485215889,NASDAQ
BCAB,6.350745105337712,NASDAQ
LFTRW,10.281468827331796,NASDAQ
OTRAW,6.945517571848443,NASDAQ
SCPS,16.557735676044516,NASDAQ
UPST,14.903146305741949,NASDAQ
WISH,10.469781855164712,NASDAQ
BFI,3.607628334811808,NASDAQ
BFIIW,7.9594474783627795,NASDAQ
BHSEW,12.236766245595614,NASDAQ
DMY.D,3.1934328471607896,NYSE
FGF,7.764469461864273,NASDAQ
MDWT,2.762917828556315,NASDAQ
MOTNW,7.362685644153905,NASDAQ
SKL.W,18.27817574398714,NYSE
SKLZ,7.87102722231296,NYSE
VIRI,5.465688291131573,NASDAQ
ACI.W,11.021882718766596,NYSE
ACIC,3.6481615381937824,NYSE
AJA.W,7.175344778989539,NYSE
AJAX,2.023214962581534,NYSE
BOA.W,7.673109785840861,NYSE
CLVR,6.3231797347038565,NASDAQ
CLVRW,14.339760515165429,NASDAQ
MASS,5.1944250656341096,NASDAQ
STI.W,19.23347113574357,NYSE
STIC,10.064652860768351,NYSE
ACAC,3.9158644466237393,NASDAQ
CONXW,7.9245434624876285,NASDAQ
OPEN,6.495096130323679,NASDAQ
OPENW,7.083793582461343,NASDAQ
GOEV,6.479233306134989,NASDAQ
GOEVW,10.871332527968551,NASDAQ
LUXAW,7.7349118671834916,NASDAQ
ORLA,4.47336666220323,AMEX
PPBT,5.403377637823121,NASDAQ
RMED,7.513532651975271,AMEX
ARKO,2.8966775514113343,NASDAQ
ARKOW,7.9317519375311285,NASDAQ
ASLE,4.008077094173291,NASDAQ
ASLEW,7.621169244269672,NASDAQ
BREZ,2.9852172480320984,NASDAQ
BREZR,9.045001039660818,NASDAQ
BREZW,7.9541211755248735,NASDAQ
GBS,8.842737402028302,NASDAQ
IKT,5.467148715452437,NASDAQ
PHAR,2.517812863551652,NASDAQ
YMTX,4.406825618313661,NASDAQ
ATA.S,4.657419501702924,NYSE
ATA.T,13.84314814242693,NYSE
COMS,12.77651641225215,NASDAQ
PRCH,6.157894698217778,NASDAQ
PRCHW,4.127356462129118,NASDAQ
SRSAW,8.182154427499116,NASDAQ
TMPMW,9.297034950660388,NASDAQ
VINC,4.2932153531575565,NASDAQ
VINCW,2.4418524194389772,NASDAQ
BWACW,8.203945928086968,NASDAQ
GEG,6.5118553545331785,NASDAQ
MRM,5.429414191763821,NASDAQ
TEKKW,7.507647851702383,NASDAQ
VCAR,3.2895123774562762,AMEX
VCLO,2.7826827279819324,AMEX
VFIN,3.7541562314535772,AMEX
VPOP,2.3931495297667245,AMEX
CBTG,2.6554919578787444,AMEX
DNMR,6.968797495702586,NYSE
GNOG,6.284411199034685,NASDAQ
IPA,7.980485638768605,NASDAQ
RMO,6.533131037640298,NYSE
RSI,4.567404416441729,NYSE
CLNN,7.848300466471039,NASDAQ
CLNNW,17.380724473354174,NASDAQ
ENVB,10.371790683367843,NASDAQ
LGV.W,11.46953298736083,NYSE
DMY.V,8.623573238201415,NYSE
DMYI,2.538657547712711,NYSE
CRU.U,2.770905198003503,NYSE
BMT.W,8.786959218084675,AMEX
BMTX,3.8539619336657354,AMEX
CVE.W,5.36107867774833,NYSE
AGCB,2.091390550039408,NYSE
LNF.W,6.78162087571744,NYSE
PIP.W,9.090923548677564,NYSE
PIPP,2.2511341666104503,NYSE
CLDL,3.654092539996553,AMEX
CLDS,3.374074984990014,AMEX
CHF.W,13.53974358788975,AMEX
IIA.W,7.396203674870176,NYSE
KUKE,5.7987308465462,NYSE
OCA.W,7.316666462491609,NYSE
GNP.W,10.26794861715436,NYSE
TIN.W,7.923456238625333,NYSE
CAS.W,6.851897660054799,NYSE
HIMS,6.000111942328722,NYSE
MYTE,3.83534494662469,NYSE
RLX,8.416639986895,NYSE
TAC.W,8.100722745787092,NYSE
UWM.W,8.96608699671275,NYSE
UWMC,5.65477665060378,NYSE
HTP.W,8.779765968681835,NYSE
LOK.W,10.407407862063284,NYSE
SPF.W,8.180471327380415,NYSE
SPXZ,2.331340057438113,AMEX
CND.W,10.00934416477019,NYSE
ZIM,4.88979964533512,NYSE
DWI.W,6.862734335803302,NYSE
CBA.W,6.8254649734690895,NYSE
CLVT,3.0352722378168044,NYSE
MOT.W,8.500352120993536,NYSE
PCP.T,8.734727364520417,NYSE
WFG,2.4972344944134672,NYSE
ONTF,4.785477664427512,NYSE
TIXT,2.0344253369145155,NYSE
ATC,2.228749599386141,NYSE
VHA.P,7.478236963918336,AMEX
VHA.W,7.523191362712323,AMEX
CCV.W,8.853009831187457,NYSE
ETW.W,6.543908437997624,NYSE
ETWO,3.1281629119844117,NYSE
IWML,2.913571206441811,AMEX
MTUL,2.842813413214202,AMEX
SCDL,2.1373488282175845,AMEX
GFX.W,5.889024293397335,NYSE
NETI,3.579614787297875,NYSE
RAAS,8.833015077274403,NYSE
LDI,8.184768525767966,NYSE
NST.W,6.813571815650062,NYSE
NUV.W,9.9366228402454,NYSE
NUVB,4.552377779916151,NYSE
SGFY,4.1856426171803465,NYSE
SNRHW,6.711201814330005,NASDAQ
SNSE,5.484398673325438,NASDAQ
STRR,4.907057773770371,NASDAQ
STRRP,4.043461002277815,NASDAQ
SVFAW,6.438413411317225,NASDAQ
SVOKW,7.4756817234526665,NASDAQ
TERN,6.927500390683391,NASDAQ
TIRX,11.115574924348634,NASDAQ
TVACW,7.136826963637732,NASDAQ
UCYB,2.6111175131649578,NASDAQ
UGRO,7.908033502709101,NASDAQ
VINP,3.2085305918212486,NASDAQ
VLON,5.228752385587503,NASDAQ
VOR,6.191355228693838,NASDAQ
VRDN,4.0730641965513685,NASDAQ
VS,4.426276657394742,NASDAQ
VSSYW,18.22960789884814,NASDAQ
VTAQR,5.955584871687039,NASDAQ
VTAQW,6.541147969417451,NASDAQ
WOOF,3.0129701847322554,NASDAQ
XM,3.3402102715157658,NASDAQ
YELL,4.844937048394912,NASDAQ
ZNTEW,6.45166300107126,NASDAQ
ACKIW,6.824341766718597,NASDAQ
ADAG,4.831550120226485,NASDAQ
ADN,4.393697364906501,NASDAQ
ADNWW,8.422501060408527,NASDAQ
AEI,11.519177674076923,NASDAQ
AFRM,5.734786893837157,NASDAQ
AGFY,7.276883384194021,NASDAQ
ALTO,4.447307413782515,NASDAQ
ALTU,2.2814426007866864,NASDAQ
ALTUW,8.544311491855611,NASDAQ
ANGN,5.2678460598722054,NASDAQ
APPH,6.335973292971497,NASDAQ
APPHW,10.91579578133004,NASDAQ
APR,3.44455028185568,NASDAQ
ARBGW,8.389230701905358,NASDAQ
AXON,3.012328512436019,NASDAQ
BAOS,8.885727705145886,NASDAQ
BCYPW,6.720737284781316,NASDAQ
BENER,7.38001026703633,NASDAQ
BENEW,6.993221796515418,NASDAQ
BLUW,17.49141566566352,NASDAQ
BLUWW,18.95047246216567,NASDAQ
BMBL,3.9794046540443007,NASDAQ
BOLT,5.495342777275779,NASDAQ
BPTS,4.828622438905406,NASDAQ
BTRS,3.126667005127975,NASDAQ
BTRSW,6.686057315268054,NASDAQ
BVS,3.343194917074007,NASDAQ
CFACW,8.16785163435344,NASDAQ
CGEM,5.915842899101638,NASDAQ
CGNT,2.8699508182613904,NASDAQ
CHK,2.3878850341844675,NASDAQ
CHKEL,4.298512734489138,NASDAQ
CHKEW,4.0800374611998445,NASDAQ
CHKEZ,3.8067281444704184,NASDAQ
CHX,3.8417010884642147,NASDAQ
CLOV,11.31394140641166,NASDAQ
CLOVW,20.260474137633302,NASDAQ
COMSW,8.598195265031425,NASDAQ
CRKN,4.838650936279032,NASDAQ
CTAQW,5.513936522986825,NASDAQ
CUEN,16.75454958442587,NASDAQ
CUENW,30.610683701146794,NASDAQ
DBTX,5.001468254215409,NASDAQ
DFH,3.986995957958755,NASDAQ
DRVN,3.0902168283311315,NASDAQ
DSP,6.459064283072665,NASDAQ
EDTXW,8.800261160838353,NASDAQ
ELDN,4.927012570199951,NASDAQ
EUCRW,9.547822483654134,NASDAQ
EVAX,6.0430667279430335,NASDAQ
EZGO,5.039146268078432,NASDAQ
FLAC,2.1312983281570093,NASDAQ
FLACW,9.089867540988061,NASDAQ
FTCV,3.3536976874777458,NASDAQ
FTCVW,10.055505303158943,NASDAQ
FWAA,2.0723819881573204,NASDAQ
GLAQW,8.72964216956178,NASDAQ
GMTX,6.049853886332055,NASDAQ
GRCL,5.394191277711364,NASDAQ
GTBP,6.915174727268942,NASDAQ
HAACW,8.460303092675245,NASDAQ
HCARW,7.439961369411486,NASDAQ
HMCOW,8.76494821629497,NASDAQ
HMPT,4.056520994129022,NASDAQ
HUDI,5.507715326956845,NASDAQ
HYMCL,15.820569275066273,NASDAQ
IIIIW,7.156977410290274,NASDAQ
IMCR,4.399867163955972,NASDAQ
ISUN,7.692309548074084,NASDAQ
KINZW,7.426570450655927,NASDAQ
LABP,4.932606567823472,NASDAQ
LEXX,5.342394749244482,NASDAQ
LEXXW,8.089424285192727,NASDAQ
LGVN,7.8444500025299035,NASDAQ
LHDX,9.340548215731694,NASDAQ
LOTZ,6.1864321331864325,NASDAQ
LOTZW,8.934560127312752,NASDAQ
LSEA,2.3342910087328588,NASDAQ
LSEAW,8.28367698896264,NASDAQ
LWACU,12.220738375187828,NASDAQ
MILE,5.349261351200699,NASDAQ
MILEW,10.39952762479686,NASDAQ
MNTK,3.892401612385141,NASDAQ
MODV,2.7365258242627766,NASDAQ
MRACW,8.073055761456372,NASDAQ
MSGM,4.53439594195565,NASDAQ
MTACW,7.973236709287696,NASDAQ
NEXI,5.811220026402946,NASDAQ
NLSP,9.900412332826033,NASDAQ
NLSPW,12.165661285661361,NASDAQ
NOACW,7.778044663609608,NASDAQ
OCDX,2.7117859490503458,NASDAQ
PAX,2.3953094653197624,NASDAQ
PHICW,7.107304986986304,NASDAQ
PHVS,5.770716630773691,NASDAQ
PLBY,7.1450543618842755,NASDAQ
PLTK,2.496790188209026,NASDAQ
POSH,4.432923861910088,NASDAQ
PTICW,7.743431470481742,NASDAQ
QLI,3.0925568886504227,NASDAQ
RELI,5.83189571157036,NASDAQ
RELIW,14.216835792693942,NASDAQ
RMGBW,7.017412481387653,NASDAQ
SANA,5.151389625663263,NASDAQ
SCOAW,7.015964886780447,NASDAQ
SDH,5.887639499677196,NASDAQ
SHLS,4.577446082206771,NASDAQ
SKYU,2.7625396981510844,NASDAQ
TLIS,5.710477438950312,NASDAQ
VIIAW,6.410948233261976,NASDAQ
CNEY,4.691485332864806,NASDAQ
BFL.W,9.306474313713203,NYSE
BFLY,5.065306222537522,NYSE
CFIVW,5.628191067151948,NASDAQ
AMPG,6.62314915846215,NASDAQ
AMPGW,22.623806546753254,NASDAQ
AUUD,9.752405370009562,NASDAQ
AUUDW,16.066323225822458,NASDAQ
GBOX,7.638533760421065,NASDAQ
KWA.W,6.32903264673979,NYSE
VINO,6.951782655354357,NASDAQ
VRPX,31.844376790458533,NASDAQ
PPTA,5.171621833757325,NASDAQ
COOLW,6.276388247919903,NASDAQ
DUNEW,6.7284610889049565,NASDAQ
BCACW,9.136741563642893,NASDAQ
LFMD,8.180217502779145,NASDAQ
WLMS,5.241818248217257,AMEX
ACI.T,8.704823222594111,NYSE
CMIIU,3.8251172516995617,NASDAQ
NVOS,20.00620451266924,NASDAQ
BCTX,11.156664257772116,NASDAQ
BCTXW,14.457539148910408,NASDAQ
CRU.W,9.182360914679691,NYSE
FOXWW,6.1598156833010265,NASDAQ
FVT.W,7.10540385934426,NYSE
PRTG,5.716110873567483,NASDAQ
SCR,8.256096079082635,NASDAQ
VIRX,6.550257210445923,NASDAQ
ZEPP,3.663613673887364,NYSE
AKICW,8.430049819346776,NASDAQ
KAIRW,10.657442447697315,NASDAQ
STP.T,7.669880620478623,NYSE
BLTSW,9.141460149527244,NASDAQ
CHPT,6.016113406134473,NYSE
EPHYW,9.742077883405015,NASDAQ
EPW.W,7.911247074167094,NYSE
GSAQW,6.9745857874476505,NASDAQ
IDBA,5.0303879741491055,NASDAQ
IMCC,6.8099150988174495,NASDAQ
INKAW,8.433286494272908,NASDAQ
IVA.W,6.963688430103445,NYSE
KLAQW,7.9713287356334375,NASDAQ
LWAC,12.169099328190267,NASDAQ
LWACW,14.623908213088521,NASDAQ
PACXW,11.689350495467318,NASDAQ
PAQCW,5.473618291352921,NASDAQ
PPGHW,7.618569354579309,NASDAQ
PRSRW,10.207049662465844,NASDAQ
REPX,9.510625626193264,AMEX
SWB.W,8.400393629935204,NYSE
TMKRW,7.1171336888108945,NASDAQ
EACPW,10.106535433785881,NASDAQ
LJAQW,7.30643235706496,NASDAQ
ADE.W,6.66442659943014,NYSE
FORA,8.60932129426394,NASDAQ
OSCR,3.595730123223449,NYSE
POWRW,9.324469897832607,NASDAQ
VTIQW,8.553679229643333,NASDAQ
INNV,3.2265559481283237,NASDAQ
LEGOW,11.268549790849942,NASDAQ
ASXC,8.395871834568156,AMEX
DLCAW,10.65855257500827,NASDAQ
ENFAW,7.793591928007363,NASDAQ
FCA.W,5.7274690458325495,NYSE
NGA.T,8.002026225172102,NYSE
PNT.W,8.058978321534571,NYSE
SWETW,8.121757186794698,NASDAQ
AEACW,8.338730052175784,NASDAQ
ASAI,2.148062241770108,NYSE
CLA.T,8.401966293360866,NYSE
ENVIW,8.698001781029225,NASDAQ
FINMW,7.0878890997446335,NASDAQ
GPACW,9.208082134922233,NASDAQ
HCCCW,7.9109505111078775,NASDAQ
HCICW,10.012504810450956,NASDAQ
OCAXW,8.818905965863188,NASDAQ
ROT.W,8.918194667847038,NYSE
VCKAW,6.113170524512173,NASDAQ
ADERW,6.2737027052622185,NASDAQ
GNACW,12.799201186928386,NASDAQ
GRO.W,14.141963930611542,AMEX
GROY,5.258170084799529,AMEX
SLCRW,7.633024734490598,NASDAQ
VIEW,5.2696560724372095,NASDAQ
VIEWW,6.660096975921688,NASDAQ
VWTR,3.3735742883670623,NASDAQ
CAHCW,15.315991920797385,NASDAQ
EUSGW,8.606214895503031,NASDAQ
HDRO,2.7335872937606145,AMEX
IBRX,5.713568282856399,NASDAQ
QFT.W,6.967755582951835,NYSE
RBLX,4.3399201510642,NYSE
CPNG,3.57974412743228,NYSE
CSAN,2.219923202112693,NYSE
FHS,5.240212229516128,NYSE
PYR,5.899410300024662,NASDAQ
HAYW,2.9137897755686764,NYSE
IGNYW,14.0619385726474,NASDAQ
JOAN,4.257002686969079,NASDAQ
LBPH,4.554947141907933,NASDAQ
MITC,4.2331815145993685,NASDAQ
OSTRW,7.827611875773236,NASDAQ
OUS.W,9.587534565332932,NYSE
OUST,5.334880754133181,NYSE
RXDX,7.048093562998035,NASDAQ
TZPSW,11.720158712735355,NASDAQ
AEV.W,9.72358756407625,NYSE
AEVA,5.359688384595734,NYSE
ASAXW,6.3436335777534545,NASDAQ
FAIL,3.202603191905544,AMEX
GMBTW,7.501067873653979,NASDAQ
GMIIW,19.163679106999314,NASDAQ
HLAHW,10.067593396827553,NASDAQ
JCICW,7.192209988499843,NASDAQ
LMACW,41.270023082141805,NASDAQ
OEPWW,8.968253746098187,NASDAQ
PV.W,9.304559503299291,NYSE
SHACW,8.03252963385873,NASDAQ
VOSOW,9.385671514539382,NASDAQ
GBNH,4.927589945485298,NASDAQ
MONCW,8.558624727163084,NASDAQ
NAACW,10.142753906545863,NASDAQ
CMMB,11.052938083691782,NASDAQ
JWEL,4.401231134254662,NASDAQ
OLO,4.828128464290534,NYSE
SNCY,3.5170301256500953,NASDAQ
BIOTW,11.16426220809977,NASDAQ
DNZ.W,9.49145146172941,NYSE
GANX,4.017888796864641,NASDAQ
LMAOW,5.240755612688501,NASDAQ
NAPA,3.277704238884764,NYSE
PCT,7.153857420382206,NASDAQ
PCTTU,10.456957118663425,NASDAQ
PCTTW,12.721817570914554,NASDAQ
PGRWW,8.850446990696154,NASDAQ
TUYA,6.285423778606365,NYSE
VEI,2.9984767208575276,NYSE
AFCG,2.6632482310286605,NASDAQ
CLI.T,9.720050849424391,NYSE
CNTB,4.883809747619842,NASDAQ
CST.W,7.152214796662666,NYSE
FNCH,7.269519826038131,NASDAQ
FSSIW,9.252404987195815,NASDAQ
TIL,4.470108628160606,NASDAQ
BLU.W,7.942614368121365,NYSE
EQH.W,7.844743790073138,NYSE
HCIIW,11.508547185238035,NASDAQ
ILCB,6.8912922435835435,AMEX
ILCG,7.376980292461606,AMEX
ILCV,4.614238203203586,AMEX
IMCB,6.925649204049548,AMEX
IMCG,7.6774071453489325,AMEX
IMCV,6.1884759692237035,NASDAQ
ISCB,6.9828808541502125,AMEX
ISCG,7.737870856121093,AMEX
ISCV,6.270054371472749,AMEX
ITHXW,7.868074570661785,NASDAQ
LBPS,4.128687069266504,NASDAQ
MIT.W,5.262159424574838,NYSE
NOTV,4.5726178428446635,NASDAQ
TLG.W,6.9816130984382845,NYSE
CLRMW,5.9471952870497296,NASDAQ
GCACW,6.745306855027023,NASDAQ
LBPSW,8.096567417513656,NASDAQ
MKTY,5.865435492385796,NASDAQ
MOVE,3.5416883457611514,NASDAQ
NVVE,6.556407939033731,NASDAQ
NVVEW,12.709186869506834,NASDAQ
UPC,17.655191210625603,NASDAQ
ACVA,3.4003783473322504,NASDAQ
DCRCU,2.7288779694724554,NASDAQ
DHHCW,10.0463804041492,NASDAQ
DOCN,3.8270750103301996,NYSE
MCADR,10.88868505771379,NASDAQ
SSAAW,7.473785762646044,NASDAQ
ZWRKW,8.198461718939528,NASDAQ
AAC.W,6.015587857630386,NYSE
AGA.W,6.349460932897889,NYSE
ARVL,5.742563023431951,NASDAQ
CFFVW,9.51058260741894,NASDAQ
CRCT,6.502746860609594,NASDAQ
DSEY,2.9526525170692173,NASDAQ
EEIQ,32.99730967398001,NASDAQ
HJEN,2.5178179550771413,AMEX
LINK,5.082554766052876,NASDAQ
